pride	16
scar	16
change	16
wound	16
display	16
places	16
season	16
project	16
jaw	16
mine	16
matters	16
photograph	16
gardens	16
fear	16
bow	16
butt	16
drive	15
term	15
course	15
beam	15
creature	15
universe	15
clouds	15
rocks	15
talent	15
mood	15
bundle	15
wings	15
wave	15
boats	15
toes	15
firm	15
pond	15
direction	15
shot	15
slip	15
#	15
feeling	15
contract	15
someone	15
feelings	15
trailer	15
pace	15
route	15
list	15
source	15
groups	15
glance	15
creek	15
network	15
outfit	15
suite	15
nails	15
instrument	15
key	15
block	15
bread	15
information	15
milk	14
cash	14
rules	14
highway	14
square	14
episode	14
grin	14
School	14
can	14
data	14
date	14
village	14
chairs	14
bottles	14
muscles	14
birthday	14
accident	14
engine	14
boys	14
device	14
port	14
limbs	14
dust	14
passage	14
shift	14
soul	14
basement	14
license	14
behavior	14
theory	14
gloves	14
offer	14
evidence	14
party	14
palm	14
bell	14
scent	14
drops	14
attitude	14
this	14
waters	14
signs	14
jeans	14
flow	14
type	14
collection	14
seconds	14
birds	14
movements	14
eyebrows	14
left	14
Office	14
memories	14
red	14
lives	14
novels	14
politics	14
studies	14
umbrella	14
star	13
metal	13
week	13
figure	13
trousers	13
areas	13
file	13
player	13
egg	13
task	13
joke	13
One	13
sense	13
distance	13
method	13
cigar	13
government	13
napkin	13
pounds	13
fist	13
era	13
blue	13
tray	13
texts	13
technology	13
society	13
six	13
patch	13
switch	13
image	13
lunch	13
wife	13
jokes	13
Act	13
States	13
moments	13
fog	13
thumb	13
tub	13
raven	13
bottom	13
move	13
turn	13
pad	13
cover	13
lessons	13
sex	13
explosion	13
cans	13
dirt	13
stand	13
horizon	13
cottage	13
laws	13
boulders	12
blocks	12
everyone	12
camp	12
neighborhood	12
Church	12
daughter	12
both	12
estate	12
tunic	12
booth	12
sheets	12
joy	12
vehicles	12
investigation	12
voices	12
University	12
charm	12
knot	12
pot	12
cafeteria	12
Sea	12
chamber	12
design	12
sink	12
skills	12
existence	12
City	12
surgery	12
paintings	12
layer	12
cheese	12
bits	12
Bridge	12
powder	12
sight	12
address	12
minute	12
fashion	12
guy	12
banner	12
fight	12
God	12
valley	12
breathing	12
property	12
treatment	12
aisle	12
wrist	12
agenda	12
appearance	12
excitement	12
sunglasses	12
luck	12
Court	12
counter	12
current	12
rat	12
plot	12
fat	12
audience	12
thirty	12
sandwich	12
ankle	12
glare	12
third	12
laughter	12
buttons	12
fireplace	12
half	12
wheels	12
lab	12
talk	12
support	12
passion	12
traffic	12
conversations	12
funeral	12
briefcase	12
drinks	12
personality	12
Creek	12
shadow	12
equipment	11
battle	11
tales	11
wallet	11
keys	11
energy	11
rifle	11
interest	11
perspective	11
pocket	11
bucket	11
headline	11
ideas	11
reasons	11
touch	11
Company	11
knowledge	11
middle	11
finger	11
action	11
terms	11
ocean	11
sentences	11
motion	11
disease	11
nipples	11
loss	11
incident	11
drugs	11
issue	11
feature	11
habits	11
shirts	11
volume	11
plants	11
spirit	11
vessel	11
branch	11
wheelchair	11
interview	11
corner	11
overcoat	11
airport	11
forces	11
first	11
clinic	11
movies	11
guitar	11
cast	11
facts	11
bills	11
soap	11
console	11
points	11
